onset	duration	trial_type	value	sample
217.05859375	0.0	ROWS	7	55567
219.99609375	0.0	ROWE	6	56319
220.0546875	0.0	ROWS	7	56334
224.16015625	0.0	ROWE	6	57385
224.2265625	0.0	ROWS	7	57402
228.48046875	0.0	ROWE	6	58491
228.54296875	0.0	ROWS	7	58507
232.4296875	0.0	ROWE	6	59502
232.4921875	0.0	ROWS	7	59518
236.76171875	0.0	ROWE	6	60611
236.828125	0.0	ROWS	7	60628
241.16015625	0.0	ROWE	6	61737
241.23046875	0.0	ROWS	7	61755
244.62890625	0.0	ROWE	6	62625
244.69921875	0.0	ROWS	7	62643
248.9609375	0.0	ROWE	6	63734
249.0234375	0.0	ROWS	7	63750
253.2109375	0.0	ROWE	6	64822
253.2734375	0.0	ROWS	7	64838
255.7109375	0.0	ROWE	6	65462
255.77734375	0.0	ROWS	7	65479
260.01171875	0.0	ROWE	6	66563
260.0703125	0.0	ROWS	7	66578
264.24609375	0.0	ROWE	6	67647
264.30078125	0.0	ROWS	7	67661
265.91015625	0.0	ROWE	6	68073
265.96484375	0.0	ROWS	7	68087
270.078125	0.0	ROWE	6	69140
270.12109375	0.0	ROWS	7	69151
274.078125	0.0	ROWE	6	70164
274.1015625	0.0	ROWS	7	70170
274.4609375	0.0	ROWE	6	70262
274.46484375	0.0	CH02	2	70263
279.109375	0.0	ROWS	7	71452
279.4765625	0.0	ROWE	6	71546
279.5234375	0.0	ROWS	7	71558
283.4765625	0.0	ROWE	6	72570
283.52734375	0.0	ROWS	7	72583
287.609375	0.0	ROWE	6	73628
287.6640625	0.0	ROWS	7	73642
288.92578125	0.0	ROWE	6	73965
288.98046875	0.0	ROWS	7	73979
292.9453125	0.0	ROWE	6	74994
293.0078125	0.0	ROWS	7	75010
296.27734375	0.0	ROWE	6	75847
296.33984375	0.0	ROWS	7	75863
300.4453125	0.0	ROWE	6	76914
300.51171875	0.0	ROWS	7	76931
304.79296875	0.0	ROWE	6	78027
304.859375	0.0	ROWS	7	78044
308.6953125	0.0	ROWE	6	79026
308.76171875	0.0	ROWS	7	79043
313.02734375	0.0	ROWE	6	80135
313.08984375	0.0	ROWS	7	80151
317.29296875	0.0	ROWE	6	81227
317.359375	0.0	ROWS	7	81244
321.625	0.0	ROWE	6	82336
321.69140625	0.0	ROWS	7	82353
325.80859375	0.0	ROWE	6	83407
325.875	0.0	ROWS	7	83424
329.16015625	0.0	ROWE	6	84265
329.2109375	0.0	ROWS	7	84278
333.2421875	0.0	ROWE	6	85310
333.296875	0.0	ROWS	7	85324
334.859375	0.0	ROWE	6	85724
334.9140625	0.0	ROWS	7	85738
338.9921875	0.0	ROWE	6	86782
339.0546875	0.0	ROWS	7	86798
343.16015625	0.0	ROWE	6	87849
343.21875	0.0	ROWS	7	87864
345.66015625	0.0	ROWE	6	88489
345.71875	0.0	ROWS	7	88504
349.890625	0.0	ROWE	6	89572
349.953125	0.0	ROWS	7	89588
354.05859375	0.0	ROWE	6	90639
354.125	0.0	ROWS	7	90656
357.5234375	0.0	ROWE	6	91526
357.60546875	0.0	ROWS	7	91547
362.09375	0.0	ROWE	6	92696
362.1640625	0.0	ROWS	7	92714
366.42578125	0.0	ROWE	6	93805
366.49609375	0.0	ROWS	7	93823
367.7265625	0.0	ROWE	6	94138
367.78125	0.0	ROWS	7	94152
371.890625	0.0	ROWE	6	95204
371.94921875	0.0	ROWS	7	95219
376.05859375	0.0	ROWE	6	96271
376.11328125	0.0	ROWS	7	96285
378.640625	0.0	ROWE	6	96932
378.69921875	0.0	ROWS	7	96947
382.80859375	0.0	ROWE	6	97999
382.87109375	0.0	ROWS	7	98015
386.97265625	0.0	ROWE	6	99065
387.03125	0.0	ROWS	7	99080
390.30859375	0.0	ROWE	6	99919
390.3671875	0.0	ROWS	7	99934
394.55859375	0.0	ROWE	6	101007
394.6171875	0.0	ROWS	7	101022
398.72265625	0.0	ROWE	6	102073
398.7890625	0.0	ROWS	7	102090
402.17578125	0.0	ROWE	6	102957
402.23046875	0.0	ROWS	7	102971
406.33984375	0.0	ROWE	6	104023
406.39453125	0.0	ROWS	7	104037
408.83984375	0.0	ROWE	6	104663
408.89453125	0.0	ROWS	7	104677
413.0390625	0.0	ROWE	6	105738
